,Make,Engine Capacity(CC),Mileage(miles),Year,Price
61132,Toyota,1000.0,90098.82287441342,2010,1925000.0
61133,Suzuki,1300.0,76.42865664519208,2005,900000.0
61134,Toyota,1300.0,49709.69537898671,2015,2130000.0
61135,Suzuki,1000.0,38525.01391871471,2016,1230000.0
61136,Honda,1800.0,64001.232800445396,2017,3450000.0
61137,Toyota,1300.0,77671.39902966675,2007,1150000.0
61138,Honda,1500.0,2920.4446035154697,2021,3090000.0
61139,Suzuki,660.0,27961.703650680025,2012,1300000.0
61140,Toyota,1000.0,106875.84506482143,2007,1300000.0
61141,Suzuki,1300.0,130187.20671279726,2004,770000.0
61142,Suzuki,1000.0,11.18468146027201,2008,860000.0
61143,Honda,1800.0,43495.98345661337,2018,3675000.0
61144,Honda,1800.0,26097.590073968026,2017,3400000.0
61145,Daihatsu,800.0,77050.02783742941,2007,620000.0
61146,Honda,1500.0,55302.03610912272,2014,2350000.0
61147,Toyota,1300.0,63131.31313131312,2017,2370000.0
61148,Toyota,2700.0,21747.991728306686,2017,18900000.0
61149,Suzuki,660.0,28583.074842917362,2014,1325000.0
61150,Toyota,1300.0,152235.9420981468,2004,1500000.0
61151,Toyota,1500.0,113156.04370476418,2013,2550000.0
61152,Daihatsu,800.0,79636.17473952119,2008,675000.0
61153,Honda,1500.0,93827.05002783742,2018,5250000.0
61154,Subaru,660.0,86370.59572098941,2015,1400000.0
61155,KIA,2000.0,7891.41414141414,2021,5400000.0
61156,Honda,1500.0,50331.06657122405,2015,3500000.0
61157,Suzuki,1000.0,47845.58180227471,2011,850000.0
61158,Toyota,1800.0,16155.650998170682,2020,4000000.0
61159,Toyota,2800.0,6.2137119223733395,2021,8250000.0
61160,Daihatsu,660.0,60273.00564702139,2017,1750000.0
61161,Suzuki,1000.0,51573.80895569872,2007,780000.0
61162,Honda,660.0,114953.67056390678,2006,1050000.0
61163,Toyota,1300.0,86991.96691322674,1998,990000.0
61164,Honda,1500.0,13048.795036984013,2019,2930000.0
61165,JW,1800.0,18.019764574882682,2021,1564000.0
61166,Toyota,1300.0,45981.46822556271,2018,2950000.0
61167,Toyota,1300.0,19573.19255547602,2019,3290000.0
61168,Suzuki,1000.0,124274.23844746679,2007,710000.0
61169,Toyota,1000.0,10216.585142766244,2019,2850000.0
61170,Suzuki,800.0,23301.419708900023,2016,830000.0000000001
61171,Daihatsu,660.0,71457.6871072934,2011,1600000.0
61172,Honda,1600.0,192625.0695935735,2003,1180000.0
61173,Toyota,1000.0,77050.02783742941,2008,1500000.0
61174,Toyota,1300.0,12427.423844746678,2019,3150000.0
61175,FAW,1300.0,31068.559611866698,2017,1600000.0
61176,Toyota,1300.0,20296.468623240275,2019,2750000.0
61177,Honda,1500.0,25662.63023940189,2019,3400000.0
61178,Toyota,2700.0,68870.29746281715,2016,5000000.0
61179,Suzuki,1300.0,57787.52087807206,2012,1250000.0
61180,Honda,1500.0,31.068559611866696,2016,4100000.0
61181,Toyota,1500.0,49709.69537898671,2014,2300000.0
61182,Nissan,1600.0,155342.7980593335,2000,725000.0
61183,Honda,660.0,63379.86160820806,2015,1725000.0
61184,Suzuki,1000.0,68350.83114610674,2015,1410000.0
61185,Toyota,1500.0,96933.90598902409,2012,2100000.0
61186,Toyota,1000.0,74564.54306848007,2007,1150000.0
61187,Suzuki,1000.0,52816.551340173384,2015,1125000.0
61188,Toyota,1600.0,93205.67883560009,2002,1150000.0
61189,Suzuki,1000.0,53437.92253241072,2006,665000.0
61190,Honda,1500.0,64001.232800445396,2015,3720000.000000001
61191,Suzuki,1000.0,54680.664916885384,2006,750000.0
61192,Honda,1200.0,76.42865664519208,2021,2950000.0
61193,Daihatsu,660.0,26097.590073968026,2011,1185000.0
61194,Nissan,1200.0,31068.559611866698,2017,2950000.0
61195,Toyota,1300.0,93205.67883560009,2010,1580000.0
61196,Suzuki,1300.0,105633.10268034677,2012,1190000.0
61197,Honda,1800.0,43495.98345661337,2018,3600000.0
61198,Suzuki,1000.0,62.13711922373339,2007,630000.0
61199,Toyota,2700.0,21747.991728306686,2017,23000000.0
61200,BMW,2500.0,82020.99737532808,2006,3600000.0
61201,Suzuki,800.0,49709.69537898671,2013,700000.0
61202,Toyota,1600.0,76428.65664519207,2011,1930000.0
61203,Toyota,1800.0,0.621371192237334,2021,4335000.0
61204,Suzuki,1000.0,48466.952994512045,2013,960000.0
61205,Toyota,1500.0,58408.89207030939,2014,3000000.0
61206,Honda,1800.0,29825.817227392028,2018,3650000.0
61207,Honda,1300.0,31689.93080410403,2021,2599000.0
61208,Honda,1800.0,103147.61791139744,2011,2000000.0
61209,Suzuki,800.0,36350.21474588403,2013,720000.0
61210,Honda,1300.0,130487.95036984012,2002,900000.0
61211,Suzuki,800.0,11.18468146027201,2019,1050000.0
61212,Honda,1800.0,36039.52914976537,2018,3750000.0
61213,Toyota,1500.0,88856.08048993876,2007,2200000.0
61214,Hyundai,1000.0,155342.7980593335,2006,725000.0
61215,Toyota,1300.0,59651.634454784056,2018,2900000.0
61216,Suzuki,1300.0,90098.82287441342,2012,1350000.0
61217,Honda,1800.0,55923.40730136005,2015,2800000.0
61218,Suzuki,1300.0,12427.423844746678,2007,760000.0
61219,Suzuki,1000.0,37282.27153424003,2017,1370000.0
61220,Toyota,1800.0,108739.95864153343,2015,2710000.0
61221,Toyota,1300.0,86991.96691322674,2014,2050000.0
61222,Toyota,1000.0,40389.12749542671,2006,1450000.0
61223,Toyota,1000.0,50592.04247196373,2018,2650000.0
61224,Honda,1300.0,11806.052652509345,2018,2680000.0
61225,Toyota,1300.0,40389.12749542671,2007,1300000.0
61226,Toyota,4200.0,124274.23844746679,1983,1420000.0
61227,FAW,1000.0,10252.62467191601,2018,1200000.0
61228,Honda,2400.0,170877.07786526682,2009,3650000.0
61229,FAW,1300.0,25805.54561361648,2018,1375000.0
61230,Toyota,1800.0,36660.9003420027,2017,5630000.0
61231,Suzuki,1000.0,52195.18014793605,2012,965000.0
61232,Mercedes,2000.0,7456.454306848007,2019,20000000.0
61233,Suzuki,1000.0,52816.551340173384,1983,675000.0
61234,Suzuki,800.0,65243.97518492006,2011,575000.0
61235,Toyota,1800.0,99419.39075797342,2009,1750000.0
61236,Suzuki,800.0,43495.98345661337,2010,625000.0
61237,Honda,1300.0,40389.12749542671,2009,1590000.0
61238,Honda,1300.0,80494.28835600095,2011,1750000.0
61239,Toyota,1300.0,61515.748031496056,2012,1890000.0
61240,Suzuki,800.0,40389.12749542671,2006,520000.0
61241,Suzuki,800.0,9.941939075797343,2012,725000.0
61242,Honda,1800.0,34796.7867652907,2010,1750000.0
61243,Toyota,1600.0,62137.119223733396,2002,1620000.0
61244,Suzuki,1000.0,37282.27153424003,2017,1600000.0
61245,Toyota,1500.0,43495.98345661337,2019,4000000.0
61246,Toyota,1500.0,183304.50171001352,2000,1825000.0
61247,Toyota,1300.0,82642.36856756541,2016,2350000.0
61248,Nissan,660.0,46602.839417800045,2013,1639999.9999999998
61249,Mercedes,1800.0,43495.98345661337,2011,5100000.0
61250,Honda,1300.0,24854.847689493356,2019,2500000.0
61251,Toyota,1500.0,124274.23844746679,1996,1500000.0
61252,Toyota,2700.0,41631.86987990137,2014,5700000.0
61253,Toyota,1800.0,103768.98910363477,2010,1970000.0
61254,Suzuki,1000.0,51573.80895569872,2005,690000.0
61255,Toyota,1800.0,47845.58180227471,2015,3050000.0
61256,Toyota,3400.0,58408.89207030939,2004,7500000.0
61257,Honda,1800.0,19138.232720909884,2018,3800000.0
61258,Honda,1300.0,37282.27153424003,2018,2400000.0
61259,Honda,1300.0,43495.98345661337,2017,2300000.0
61260,Daihatsu,800.0,100040.76195021076,2006,670000.0
61261,Toyota,1500.0,93205.67883560009,2011,2220000.0
61262,Toyota,1300.0,62137.119223733396,2010,1800000.0
61263,FAW,1300.0,43495.98345661337,2018,1300000.0
61264,Honda,1300.0,42253.241072138706,2013,2050000.0
61265,Toyota,1300.0,37903.64272647737,2017,2750000.0
61266,Toyota,1600.0,40389.12749542671,2011,2150000.0
61267,Toyota,1000.0,55923.40730136005,2009,1900000.0
61268,Toyota,1300.0,34796.7867652907,2018,2750000.0
61269,Toyota,1600.0,59030.26326254672,2015,2450000.0
61270,Daihatsu,660.0,45981.46822556271,2014,1560000.0
61271,Honda,1300.0,59030.26326254672,2014,1900000.0
61272,Suzuki,1000.0,60894.37683925872,2003,580000.0
61273,Honda,1500.0,78576.1154855643,2001,835000.0
61274,Suzuki,1000.0,9.941939075797343,2005,580000.0
61275,Toyota,1600.0,40389.12749542671,2004,1500000.0
61276,Willys,1800.0,60894.37683925872,1950,990000.0
61277,Toyota,1500.0,60894.37683925872,1976,575000.0
61278,Toyota,1600.0,33554.044380816034,2017,3000000.0
61279,Toyota,1600.0,56855.46408971606,2012,2075000.0
61280,Mitsubishi,1600.0,59030.26326254672,2004,920000.0
61281,Toyota,2700.0,26718.96126620536,2016,16000000.0
61282,Toyota,1600.0,29825.817227392028,2018,3150000.0
61283,Suzuki,1000.0,24854.847689493356,2014,1350000.0
61284,Willys,1800.0,60894.37683925872,1952,1300000.0
61285,Suzuki,1000.0,68350.83114610674,2008,780000.0
61286,Honda,1300.0,133594.8063310268,2013,1950000.0
61287,Honda,1800.0,101438.84713274476,2012,1930000.0
61288,Suzuki,1000.0,65243.97518492006,2008,830000.0000000001
61289,Suzuki,1000.0,403891.2749542671,2007,750000.0
61290,Suzuki,1300.0,82642.36856756541,2011,1400000.0
61291,Suzuki,800.0,47224.21061003738,2016,790000.0
61292,Honda,1600.0,77671.39902966675,2006,1250000.0
61293,Suzuki,800.0,37282.27153424003,2019,950000.0
61294,Toyota,1300.0,62137.119223733396,2015,2800000.0
61295,Toyota,1000.0,40389.12749542671,2003,1500000.0
61296,Toyota,1000.0,40389.12749542671,2003,1500000.0
61297,Suzuki,1000.0,30447.18841962936,2011,1030000.0
61298,Toyota,1800.0,61640.022269943525,2015,2865000.0
61299,Toyota,1500.0,40389.12749542671,2006,1500000.0
61300,Toyota,1300.0,40389.12749542671,1996,1000000.0
61301,Toyota,1800.0,60894.37683925872,2016,3250000.0
61302,Toyota,1800.0,80156.88379861608,2010,1950000.0
61303,Toyota,1300.0,11806.052652509345,2016,2700000.0
61304,Suzuki,800.0,95069.79241231209,2004,550000.0
61305,Honda,1800.0,31689.93080410403,2017,3550000.0
61306,Toyota,1600.0,80778.25499085341,2003,1325000.0
61307,Toyota,1300.0,13359.48063310268,2017,2535000.0
61308,Daihatsu,660.0,62137.119223733396,2011,1200000.0
61309,Toyota,1300.0,18019.764574882684,2020,3000000.0
61310,Honda,1800.0,44738.725841088046,2014,2650000.0
61311,Suzuki,1000.0,60273.00564702139,2012,825000.0
61312,Suzuki,1300.0,82953.05416368408,2011,1365000.0
61313,Honda,1500.0,50952.437763461385,2016,4400000.0
61314,Toyota,2700.0,15534.279805933349,2020,8700000.0
61315,Honda,1800.0,51573.80895569872,2018,3600000.0
61316,Suzuki,1300.0,116089.53710331663,2015,1400000.0
61317,Suzuki,800.0,31689.93080410403,2014,775000.0
61318,Toyota,1500.0,30468.93641135767,2018,3750000.0
61319,Honda,1500.0,18641.135767120017,2020,3500000.0
61320,Toyota,3000.0,62.13711922373339,1996,3500000.0
61321,Toyota,2000.0,93205.67883560009,1998,850000.0
61322,Toyota,1300.0,68350.83114610674,2014,2225000.0
61323,Jeep,4000.0,111846.8146027201,1998,3300000.0
61324,Hyundai,1000.0,61096.322476735855,2003,660000.0
61325,Toyota,1300.0,55302.03610912272,2011,1900000.0
61326,Toyota,1300.0,52816.551340173384,2018,2800000.0
61327,Toyota,1500.0,124274.23844746679,2007,2100000.0
61328,Toyota,2700.0,51573.80895569872,2003,6800000.0
61329,Toyota,2500.0,29825.817227392028,2005,2950000.0
61330,Toyota,2700.0,27961.703650680025,2016,17500000.0
61331,Toyota,1800.0,49709.69537898671,2007,1500000.0
61332,Hyundai,2600.0,52816.551340173384,2007,2200000.0
61333,Suzuki,660.0,55923.40730136005,2014,1689999.9999999998
61334,Suzuki,1300.0,155342.7980593335,1996,595000.0
61335,Toyota,1300.0,30447.18841962936,2007,1350000.0
61336,Toyota,1800.0,33554.044380816034,2014,3200000.0
61337,Suzuki,1000.0,44738.725841088046,2011,900000.0
61338,Honda,1800.0,74564.54306848007,2013,2800000.0
61339,Suzuki,1000.0,93205.67883560009,2005,650000.0
61340,Toyota,1000.0,15285.731329038415,2016,2150000.0
61341,Honda,1600.0,40389.12749542671,1998,844999.9999999999
61342,Honda,1300.0,16155.650998170682,2020,2650000.0
61343,Mercedes,1800.0,64622.60399268273,2007,3850000.0
61344,Suzuki,1000.0,25703.640738089554,2019,1750000.0
61345,Changan,1500.0,682.2655690765927,2021,3010000.0
61346,Nissan,1200.0,14.291537421458681,2016,2744000.0
61347,Honda,1800.0,54371.222063151195,2014,2450000.0
61348,Toyota,1600.0,93205.67883560009,2012,2450000.0
61349,Suzuki,1000.0,52816.551340173384,2007,690000.0
61350,Toyota,4600.0,9320.567883560008,2018,41000000.0
61351,Toyota,4600.0,9320.567883560008,2018,41000000.0
61352,Toyota,1600.0,124274.23844746679,2001,900000.0
61353,Suzuki,1000.0,35418.157957528034,2018,1850000.0
61354,Toyota,1800.0,111846.8146027201,2011,1950000.0
61355,Hyundai,1000.0,70836.31591505607,2004,650000.0
61356,Suzuki,1000.0,53437.92253241072,2016,1120000.0
61357,Toyota,1500.0,49709.69537898671,2012,2200000.0
61358,Toyota,1300.0,86991.96691322674,2018,2900000.0
61359,Toyota,1300.0,124274.23844746679,1998,700000.0
61360,Honda,1800.0,93205.67883560009,2009,1580000.0
61361,Honda,1600.0,90098.82287441342,2006,1200000.0
61362,Toyota,1000.0,49709.69537898671,2014,2150000.0
61363,Suzuki,1000.0,82642.36856756541,2007,660000.0
61364,Toyota,1800.0,19262.506959357353,2020,4115000.0
61365,MG,1500.0,8077.825499085341,2021,5675000.0
61366,Honda,1800.0,3728.2271534240035,2021,4600000.0
61367,Suzuki,1300.0,69593.5735305814,2010,1080000.0
61368,Suzuki,800.0,102526.2467191601,2013,715000.0
61369,Suzuki,800.0,24854.847689493356,2010,625000.0
61370,Hyundai,2000.0,497.09695378986714,2021,6500000.0
61371,Toyota,1300.0,22908.09174421379,2019,3100000.0
61372,Lexus,5663.0,18641.135767120017,2016,49000000.0
61373,Suzuki,1000.0,93205.67883560009,2005,550000.0
61374,MG,1500.0,994.1939075797343,2021,6050000.0
61375,Honda,1300.0,57787.52087807206,2014,1875000.0
61376,Toyota,1300.0,36039.52914976537,2019,2750000.0
61377,Suzuki,1000.0,14912.908613696014,2014,1050000.0
61378,Toyota,1000.0,62137.119223733396,2004,1500000.0
61379,Toyota,1600.0,9320.567883560008,2021,3900000.0
61380,Toyota,1600.0,0.621371192237334,2021,3740000.0
61381,Suzuki,800.0,31068.559611866698,2008,500000.0
61382,Toyota,1800.0,41134.77292611151,2017,3050000.0
61383,Suzuki,800.0,62137.119223733396,1990,500000.0
61384,Suzuki,1000.0,6.2137119223733395,2021,2000000.0
61385,Nissan,1200.0,47224.21061003738,2018,2980000.0
61386,Honda,1300.0,47410.621967708576,2016,2175000.0
61387,Suzuki,1000.0,60273.00564702139,2011,905000.0
61388,Toyota,2700.0,58408.89207030939,2015,15900000.0
61389,Toyota,4608.0,25476.218881730692,2016,34200000.0
61390,Honda,1500.0,403.89127495426703,2021,8400000.0
61391,Sogo,2400.0,93205.67883560009,1998,1750000.0
61392,Nissan,1500.0,132683.25479201463,2007,1600000.0
61393,Toyota,1800.0,17398.39338264535,2018,5350000.0
61394,Suzuki,1600.0,28583.074842917362,2018,3695000.000000001
61395,Honda,1300.0,74564.54306848007,2017,2400000.0
61396,Toyota,2700.0,11806.052652509345,2015,21500000.0
61397,Suzuki,660.0,6.2137119223733395,2021,1820000.0
61398,Honda,1300.0,12738.109440865346,2019,2715000.0
61399,Honda,1300.0,70836.31591505607,2011,1560000.0
61400,Suzuki,1000.0,46602.839417800045,2010,850000.0
61401,Suzuki,800.0,24854.847689493356,2016,810000.0
61402,Toyota,3000.0,62137.119223733396,2019,5799000.0
61403,Toyota,1500.0,83885.11095204008,1999,1320000.0
61404,Toyota,1600.0,35219.31917601209,2018,3250000.0
61405,KIA,2000.0,8699.196691322675,2020,5800000.0
61406,Suzuki,1000.0,49709.69537898671,2007,780000.0
61407,Honda,1500.0,12427.423844746678,1995,700000.0
61408,Mitsubishi,2800.0,74564.54306848007,1994,1600000.0
61409,Honda,1500.0,30757.874015748028,2017,2380000.0
61410,Toyota,1000.0,22369.362920544023,2018,2630000.0
61411,Toyota,1000.0,17398.39338264535,2018,2700000.0
61412,Honda,1500.0,25476.218881730692,2016,4950000.0
61413,Honda,1800.0,90098.82287441342,2007,2400000.0
61414,Daihatsu,660.0,7456.454306848007,2018,1995000.0
61415,Toyota,3400.0,74564.54306848007,2002,6500000.0
61416,Toyota,1300.0,186411.35767120018,2005,1225000.0
61417,Suzuki,660.0,21747.991728306686,2021,2350000.0
61418,Toyota,1000.0,38338.6025610435,2014,2140000.0
61419,Nissan,660.0,3096.9140221108723,2018,2020000.0
61420,Toyota,1300.0,14912.908613696014,1998,985000.0
61421,Toyota,1300.0,165774.37763461383,2009,1550000.0
61422,Toyota,1800.0,20505.24934383202,2018,3675000.0
61423,Suzuki,1300.0,43495.98345661337,2016,1625000.0
61424,Mazda,660.0,47224.21061003738,2012,1250000.0
61425,Audi,3000.0,58098.20647419072,2008,6500000.0
61426,Toyota,2700.0,47783.44468305098,2012,12800000.0
61427,Honda,1500.0,186411.35767120018,2004,1360000.0
61428,Toyota,1800.0,83885.11095204008,2011,2150000.0
61429,Mitsubishi,1600.0,167770.22190408016,2004,1300000.0
61430,Toyota,1600.0,46602.839417800045,2017,3150000.0
61431,Toyota,1300.0,77630.38853097908,2013,2200000.0
61432,Toyota,1300.0,124274.23844746679,2007,1700000.0
61433,Toyota,1300.0,62137.119223733396,2009,1500000.0
61434,Honda,1500.0,39767.75630318937,2016,4400000.0
61435,Toyota,1500.0,77671.39902966675,2016,3595000.0000000005
61436,Suzuki,1500.0,152724.33985524534,2008,1710000.0000000002
61437,Suzuki,1000.0,75185.9142607174,2015,1220000.0
61438,Suzuki,1000.0,37282.27153424003,2017,1600000.0
61439,Toyota,1300.0,84506.48214427741,2012,1970000.0
61440,Toyota,1300.0,94448.42122007476,2013,2000000.0
61441,Daihatsu,660.0,62137.119223733396,2002,1100000.0
61442,Honda,1800.0,4.970969537898672,2021,4400000.0
61443,Toyota,1500.0,90720.19406665076,2012,2350000.0
61444,Suzuki,660.0,74564.54306848007,2013,1425000.0
61445,Honda,1300.0,124274.23844746679,2005,1200000.0
61446,Suzuki,660.0,40389.12749542671,2017,1595000.0
61447,Honda,1800.0,54680.664916885384,2017,3390000.0
61448,Honda,1500.0,75807.28545295473,2011,2150000.0
61449,Honda,1800.0,16.777022190408015,2021,4350000.0
61450,Suzuki,800.0,34796.7867652907,2018,975000.0
61451,Toyota,1300.0,85749.22452875208,2010,1725000.0
61452,Toyota,1000.0,37282.27153424003,2018,2625000.0
61453,Honda,1500.0,31689.93080410403,2017,4500000.0
61454,Toyota,1800.0,10563.310268034676,2021,4250000.0
61455,Nissan,1000.0,24233.476497256022,2018,2850000.0
61456,KIA,2000.0,62137.119223733396,2002,1275000.0
61457,FAW,1500.0,32932.6731885787,2016,2550000.0
61458,Toyota,1300.0,121167.38248628011,2009,1590000.0
61459,Honda,1300.0,99419.39075797342,2006,1350000.0
61460,Honda,1800.0,76428.65664519207,2009,1450000.0
61461,Suzuki,800.0,36039.52914976537,2016,765000.0
61462,Toyota,1000.0,27961.703650680025,2018,2675000.0
61463,Honda,1500.0,3.1068559611866697,2021,8000000.0
61464,Toyota,1600.0,14291.537421458681,2021,3650000.0
61465,Toyota,1300.0,62137.119223733396,2015,2650000.0
61466,Honda,1300.0,60894.37683925872,2006,1190000.0
61467,Toyota,1300.0,32932.6731885787,2014,2280000.0
61468,Honda,1800.0,49709.69537898671,2011,2200000.0
61469,Daihatsu,800.0,70214.94472281873,2004,515000.00000000006
61470,Daihatsu,660.0,59030.26326254672,2011,1325000.0
61471,Honda,1800.0,62137.119223733396,2007,2250000.0
61472,Honda,1500.0,46602.839417800045,2016,4000000.0
61473,Toyota,1300.0,39519.207826294434,2018,2950000.0
61474,Honda,1500.0,43495.98345661337,2016,3350000.0
61475,Hyundai,1100.0,100662.1331424481,2005,775000.0
61476,Toyota,1500.0,1304.8795036984013,2021,3100000.0
61477,Nissan,660.0,5343.792253241072,2019,2200000.0
61478,Toyota,1600.0,21747.991728306686,2020,3435000.0
61479,MG,1500.0,9320.567883560008,2021,5750000.0
61480,Suzuki,1000.0,37282.27153424003,2010,650000.0
61481,Honda,1300.0,62137.119223733396,1998,600000.0
61482,Honda,1800.0,61826.43362761472,2008,1550000.0
61483,Daihatsu,660.0,55.92340730136005,2015,1525000.0
61484,Toyota,1000.0,53437.92253241072,2007,1525000.0
61485,Suzuki,1000.0,0.621371192237334,2021,2125000.0
61486,Honda,1800.0,32311.301996341364,2011,2400000.0
61487,Toyota,1600.0,93205.67883560009,2009,1800000.0
61488,Changan,800.0,77375.62634216178,2005,620000.0
61489,Toyota,1000.0,49709.69537898671,2005,1080000.0
61490,Toyota,1300.0,62137.119223733396,2010,1750000.0
61491,Honda,1500.0,36039.52914976537,2014,3450000.0
61492,Suzuki,660.0,48466.952994512045,2014,1490000.0
61493,Honda,1500.0,104390.3602958721,2014,3250000.0
61494,Honda,1500.0,62137.119223733396,2006,1075000.0
61495,Toyota,3000.0,76117.9710490734,2005,2950000.0
61496,Toyota,4000.0,22990.734112781356,2016,17500000.0
61497,Toyota,1800.0,33554.044380816034,2014,3250000.0
61498,Toyota,1500.0,105633.10268034677,2014,2995000.0
61499,Mazda,800.0,62137.119223733396,2003,650000.0
61500,Honda,1800.0,48466.952994512045,2014,2650000.0
61501,Nissan,660.0,67108.08876163207,2013,1495000.0
61502,Suzuki,1300.0,36039.52914976537,2017,1689999.9999999998
61503,Toyota,4000.0,34175.41557305337,2010,11100000.000000002
61504,Nissan,1500.0,85127.85333651475,2007,1750000.0
61505,Toyota,1300.0,124274.23844746679,2012,1595000.0
61506,Toyota,1600.0,42253.241072138706,2015,2685000.0
61507,DFSK,1500.0,124.27423844746679,2021,4900000.0
61508,Honda,1800.0,12054.601129404278,2020,4200000.0
61509,Honda,1800.0,70836.31591505607,2015,2550000.0
61510,Honda,1800.0,66486.71756939474,2008,1870000.0
61511,Daihatsu,660.0,26718.96126620536,2015,2275000.0
61512,Toyota,1000.0,44738.725841088046,2017,2750000.0
61513,Honda,1600.0,93205.67883560009,1998,980000.0
61514,Honda,1300.0,62137.119223733396,2005,1100000.0
61515,Toyota,1300.0,52816.551340173384,2008,1600000.0
61516,Lexus,5700.0,32932.6731885787,2016,48500000.0
61517,Suzuki,800.0,57166.149685834724,1999,590000.0
61518,KIA,1500.0,99419.39075797342,2001,650000.0
61519,Suzuki,1000.0,32311.301996341364,2019,1800000.0
61520,Toyota,1300.0,65243.97518492006,2016,2650000.0
61521,Honda,1300.0,62137.119223733396,2016,2400000.0
61522,Suzuki,1000.0,14912.908613696014,2017,1700000.0
61523,Toyota,1800.0,80778.25499085341,2013,3050000.0
61524,Toyota,2000.0,6213.711922373339,2000,800000.0
61525,Toyota,1600.0,80778.25499085341,2012,2100000.0
61526,Toyota,1600.0,63379.86160820806,2011,2245000.0
61527,Honda,1500.0,96312.53479678676,2005,1175000.0
61528,Suzuki,1000.0,91962.93645112542,2012,950000.0
61529,Toyota,1300.0,60894.37683925872,2015,2600000.0
61530,Honda,1500.0,47845.58180227471,2014,3560000.0
61531,Honda,1500.0,63379.86160820806,2014,4000000.0
61532,Suzuki,660.0,310.685596118667,2021,1675000.0
61533,Toyota,1300.0,111846.8146027201,2015,2465000.0
61534,Honda,1500.0,96312.53479678676,2005,1175000.0
61535,Suzuki,1000.0,85127.85333651475,2017,1580000.0
61536,Toyota,1300.0,63379.86160820806,2016,2735000.0
61537,Toyota,1300.0,79535.51260637875,2000,1355000.0
61538,Toyota,1500.0,71457.6871072934,2014,2450000.0
61539,Toyota,1300.0,58533.16630875686,2010,1650000.0
61540,Honda,1800.0,6.2137119223733395,2021,4575000.0
61541,Honda,1800.0,10083.611707627455,2007,1650000.0
61542,Toyota,1600.0,59030.26326254672,2000,1050000.0
61543,Honda,1800.0,26097.590073968026,2018,3800000.0
61544,Honda,1300.0,9320.567883560008,2018,2620000.0
61545,Toyota,1800.0,111846.8146027201,2008,3500000.0
61546,Nissan,660.0,77671.39902966675,2013,1275000.0
61547,Honda,1800.0,52195.18014793605,2010,2250000.0
61548,Honda,1300.0,59030.26326254672,1995,640000.0
61549,Honda,1800.0,57166.149685834724,2010,1750000.0
61550,Nissan,1300.0,158760.3396166388,1998,550000.0
61551,Toyota,1300.0,82850.52791696491,2010,1480000.0
61552,Honda,1800.0,49709.69537898671,2018,3680000.0
61553,Toyota,1300.0,81399.62618309075,2011,1650000.0
61554,Toyota,1500.0,52195.18014793605,2014,2350000.0
61555,Suzuki,1300.0,62137.119223733396,2004,770000.0
61556,Suzuki,800.0,8202.099737532808,2008,595000.0
61557,Honda,1300.0,62137.119223733396,2005,1100000.0
61558,Suzuki,660.0,42253.241072138706,2014,1700000.0
61559,Toyota,2700.0,111846.8146027201,2013,3500000.0
61560,Suzuki,1300.0,29.82581722739203,2018,1850000.0
61561,Toyota,1800.0,15.534279805933348,2021,5500000.0
61562,Honda,1500.0,20505.24934383202,2019,5550000.0
61563,Honda,1500.0,50952.437763461385,2012,1950000.0
61564,Toyota,1800.0,83885.11095204008,2007,2500000.0
61565,Honda,1800.0,81399.62618309075,2012,2400000.0
61566,Suzuki,800.0,41010.49868766404,2004,520000.0
61567,Toyota,2700.0,11184.681460272011,2016,15700000.0
61568,Honda,2400.0,75185.9142607174,2003,1789999.9999999998
61569,Honda,1300.0,93205.67883560009,1998,650000.0
61570,Toyota,1300.0,27713.155173785093,2014,2550000.0
61571,Suzuki,1000.0,74564.54306848007,2013,1035000.0
61572,Mitsubishi,660.0,62137.74059492563,2012,1350000.0
61573,Suzuki,1300.0,65243.97518492006,2010,1165000.0
61574,Honda,1600.0,74564.54306848007,2005,1300000.0
61575,Honda,1300.0,73943.17187624273,2017,2245000.0
61576,Honda,1500.0,31.068559611866696,2021,3500000.0
61577,Suzuki,1500.0,91652.25085500676,2008,2050000.0
61578,Honda,1800.0,68350.83114610674,2014,2420000.0
61579,Honda,1800.0,31068.559611866698,2018,3750000.0
61580,Toyota,1800.0,46602.839417800045,2017,3150000.0
61581,Suzuki,800.0,37282.27153424003,2012,695000.0
61582,Toyota,1800.0,52816.551340173384,2010,2200000.0
61583,Toyota,1300.0,186411.35767120018,2002,920000.0
61584,Toyota,1800.0,40389.12749542671,2019,3900000.0
61585,Nissan,660.0,49088.32418674938,2007,1175000.0
61586,Honda,1500.0,90844.46830509821,2006,1200000.0
61587,Chevrolet,800.0,13.048795036984012,2009,1000000.0
61588,Suzuki,660.0,80876.43163922691,2017,1700000.0
61589,Suzuki,1300.0,72079.05829953073,2014,1550000.0
61590,Toyota,1800.0,62137.119223733396,2012,2700000.0
61591,Toyota,1800.0,12427.423844746678,2008,1750000.0
61592,Nissan,660.0,29288.331146106735,2018,1800000.0
61593,Toyota,1300.0,497.09695378986714,2021,2750000.0
61594,Toyota,3000.0,93205.67883560009,1996,2500000.0
61595,Toyota,1300.0,49709.69537898671,2017,2700000.0
61596,Nissan,1200.0,52195.18014793605,2018,2875000.0
61597,Honda,1500.0,5592.340730136006,2019,7500000.0
61598,Honda,1800.0,82890.91704446035,2013,2550000.0
61599,Honda,1800.0,49709.69537898671,2017,3500000.0
